Date;Time;Temperature (°F);Wind Speed (ave) (mph);Relative Humidity (% RH);Pyranometer 0-2000 W/m² (W/m²);Precipitation II (inch)
10/16/21;8:45 AM;75.3;3.6;21.7;234.1;0.000
10/16/21;9:00 AM;77.3;5.3;19.5;329.5;0.000
10/16/21;9:15 AM;78.9;2.5;19.3;384.5;0.000
10/16/21;9:30 AM;79.0;5.2;19.6;441.9;0.000
10/16/21;9:45 AM;79.0;6.7;19.5;499.9;0.000
10/16/21;10:00 AM;79.7;5.3;18.7;549.3;0.000
10/16/21;10:15 AM;82.1;3.5;17.8;589.3;0.000
10/16/21;10:30 AM;82.1;3.6;18.6;626.9;0.000
10/16/21;10:45 AM;82.7;2.9;18.3;662.1;0.000
10/16/21;11:00 AM;82.9;2.9;16.3;690.7;0.000
10/16/21;11:15 AM;84.3;2.9;15.9;714.6;0.000
10/16/21;11:30 AM;86.3;3.1;14.2;737.2;0.000
10/16/21;11:45 AM;86.1;4.0;13.5;758.9;0.000
10/16/21;12:00 PM;85.9;4.1;13.5;775.6;0.000
10/16/21;12:15 PM;86.9;3.5;13.4;786.9;0.000
10/16/21;12:30 PM;87.0;4.0;12.5;797.2;0.000
10/16/21;12:45 PM;87.1;3.7;12.1;799.8;0.000
10/16/21;1:00 PM;87.1;4.1;12.2;796.8;0.000
10/16/21;1:15 PM;86.3;4.8;12.9;789.6;0.000
10/16/21;1:30 PM;86.0;4.9;13.1;780.0;0.000
10/16/21;1:45 PM;86.3;4.5;12.9;765.9;0.000
10/16/21;2:00 PM;86.9;3.6;12.4;745.8;0.000
10/16/21;2:15 PM;86.6;4.8;12.7;725.2;0.000
10/16/21;2:30 PM;85.5;6.1;13.1;702.7;0.000
10/16/21;2:45 PM;85.0;5.9;13.3;674.2;0.000
10/16/21;3:00 PM;85.2;6.1;13.2;641.4;0.000
10/16/21;3:15 PM;85.6;4.3;13.1;604.6;0.000
10/16/21;3:30 PM;84.9;5.0;13.0;564.4;0.000
10/16/21;3:45 PM;85.0;5.0;12.4;520.3;0.000
10/16/21;4:00 PM;83.8;5.5;12.6;473.2;0.000
10/16/21;4:15 PM;83.9;4.4;12.4;420.0;0.000
10/16/21;4:30 PM;84.0;3.8;12.9;366.0;0.000
10/16/21;4:45 PM;83.2;3.2;13.0;314.8;0.000
10/16/21;5:00 PM;83.1;2.2;13.6;260.5;0.000
10/16/21;5:15 PM;81.2;3.5;14.6;211.5;0.000
10/16/21;5:30 PM;80.5;3.5;15.4;161.7;0.000
10/16/21;5:45 PM;78.8;2.8;16.0;112.6;0.000
10/16/21;6:00 PM;76.9;3.0;16.9;57.6;0.000
10/16/21;6:15 PM;73.8;0.9;18.5;7.1;0.000
10/16/21;6:30 PM;71.4;1.1;19.5;0.1;0.000
10/16/21;6:45 PM;68.6;0.3;21.8;0.0;0.000
10/16/21;7:00 PM;66.1;0.3;23.6;0.0;0.000
10/16/21;7:15 PM;64.6;2.0;24.5;0.0;0.000
10/16/21;7:30 PM;62.4;0.1;25.8;0.0;0.000
10/16/21;7:45 PM;61.0;0.1;26.7;0.0;0.000
10/16/21;8:00 PM;60.8;0.1;26.9;0.0;0.000
10/16/21;8:15 PM;59.9;0.1;27.1;0.0;0.000
10/16/21;8:30 PM;59.0;0.1;27.4;0.0;0.000
10/16/21;8:45 PM;58.2;0.1;28.0;0.0;0.000
10/16/21;9:00 PM;57.6;0.1;28.7;0.0;0.000
10/16/21;9:15 PM;56.9;0.1;29.9;0.0;0.000
10/16/21;9:30 PM;56.0;0.1;30.1;0.0;0.000
10/16/21;9:45 PM;55.3;0.1;31.3;0.0;0.000
10/16/21;10:00 PM;54.5;0.1;32.0;0.0;0.000
10/16/21;10:15 PM;53.5;0.1;32.7;0.0;0.000
10/16/21;10:30 PM;52.7;0.1;33.6;0.0;0.000
10/16/21;10:45 PM;52.9;0.1;34.0;0.0;0.000
10/16/21;11:00 PM;52.8;0.1;33.6;0.0;0.000
10/16/21;11:15 PM;52.0;0.1;34.7;0.0;0.000
10/16/21;11:30 PM;51.8;0.1;34.9;0.0;0.000
10/16/21;11:45 PM;51.1;0.1;36.0;0.0;0.000
10/17/21;12:00 AM;50.5;0.1;36.5;0.0;0.000
10/17/21;12:15 AM;49.9;0.1;38.6;0.0;0.000
10/17/21;12:30 AM;49.7;0.1;38.7;0.0;0.000
10/17/21;12:45 AM;49.5;0.1;38.8;0.0;0.000
10/17/21;1:00 AM;49.1;0.1;39.7;0.0;0.000
10/17/21;1:15 AM;49.0;0.1;40.5;0.0;0.000
10/17/21;1:30 AM;48.6;0.1;41.6;0.0;0.000
10/17/21;1:45 AM;48.3;0.1;41.9;0.0;0.000
10/17/21;2:00 AM;48.4;0.1;42.9;0.0;0.000
10/17/21;2:15 AM;47.6;0.1;44.9;0.0;0.000
10/17/21;2:30 AM;47.7;0.1;43.4;0.0;0.000
10/17/21;2:45 AM;47.4;0.1;43.4;0.0;0.000
10/17/21;3:00 AM;47.0;0.1;43.9;0.0;0.000
10/17/21;3:15 AM;47.1;0.1;44.0;0.0;0.000
10/17/21;3:30 AM;47.0;0.1;43.5;0.0;0.000
10/17/21;3:45 AM;46.3;0.1;45.1;0.0;0.000
10/17/21;4:00 AM;46.2;0.1;45.4;0.0;0.000
10/17/21;4:15 AM;46.2;0.1;45.4;0.0;0.000
10/17/21;4:30 AM;46.5;0.1;45.0;0.0;0.000
10/17/21;4:45 AM;45.8;0.1;46.3;0.0;0.000
10/17/21;5:00 AM;45.8;0.1;46.2;0.0;0.000
10/17/21;5:15 AM;45.9;0.1;46.0;0.0;0.000
10/17/21;5:30 AM;45.6;0.1;47.9;0.0;0.000
10/17/21;5:45 AM;45.3;0.1;47.8;0.0;0.000
10/17/21;6:00 AM;45.4;0.1;47.5;0.0;0.000
10/17/21;6:15 AM;45.7;0.1;49.8;0.0;0.000
10/17/21;6:30 AM;45.4;0.1;49.0;0.0;0.000
10/17/21;6:45 AM;46.3;0.1;48.1;0.2;0.000
10/17/21;7:00 AM;46.7;0.1;49.4;0.4;0.000
10/17/21;7:15 AM;47.1;0.1;50.0;2.9;0.000
10/17/21;7:30 AM;47.6;0.1;47.0;11.9;0.000
10/17/21;7:45 AM;48.4;0.1;47.9;27.2;0.000
10/17/21;8:00 AM;49.1;0.1;45.5;50.4;0.000
10/17/21;8:15 AM;50.8;0.1;47.0;79.6;0.000
10/17/21;8:30 AM;52.7;0.1;48.0;102.1;0.000
10/17/21;8:45 AM;54.4;0.1;50.4;124.6;0.000
10/17/21;9:00 AM;56.1;0.1;45.2;174.3;0.000
10/17/21;9:15 AM;59.8;0.3;41.8;239.9;0.000
10/17/21;9:30 AM;60.2;2.4;35.0;333.4;0.000
10/17/21;9:45 AM;63.9;1.0;30.4;490.2;0.000
10/17/21;10:00 AM;66.2;3.2;32.9;532.0;0.000
10/17/21;10:15 AM;66.9;3.0;36.9;574.9;0.000
10/17/21;10:30 AM;68.0;4.4;37.7;626.3;0.000
10/17/21;10:45 AM;68.6;4.8;39.1;694.1;0.000
10/17/21;11:00 AM;67.7;4.3;39.5;292.0;0.000
10/17/21;11:15 AM;67.8;3.5;41.5;548.9;0.000
10/17/21;11:30 AM;70.0;3.1;42.2;680.7;0.000
10/17/21;11:45 AM;69.9;4.3;43.6;741.6;0.000
10/17/21;12:00 PM;70.4;4.5;43.4;751.1;0.000
10/17/21;12:15 PM;69.2;6.7;49.0;761.5;0.000
10/17/21;12:30 PM;68.1;6.7;55.7;767.4;0.000
10/17/21;12:45 PM;67.2;6.6;59.6;769.9;0.000
10/17/21;1:00 PM;67.7;5.1;60.3;765.9;0.000
10/17/21;1:15 PM;67.7;5.8;59.3;761.9;0.000
10/17/21;1:30 PM;67.4;5.6;58.9;754.3;0.000
10/17/21;1:45 PM;67.2;5.6;59.9;740.9;0.000
10/17/21;2:00 PM;66.9;5.5;58.5;723.2;0.000
10/17/21;2:15 PM;67.7;5.5;56.8;702.0;0.000
10/17/21;2:30 PM;67.6;5.6;57.9;677.3;0.000
10/17/21;2:45 PM;67.4;5.9;58.8;648.4;0.000
10/17/21;3:00 PM;67.0;5.6;59.4;616.2;0.000
10/17/21;3:15 PM;66.7;5.3;60.7;582.2;0.000
10/17/21;3:30 PM;66.6;5.7;60.6;545.4;0.000
10/17/21;3:45 PM;66.7;4.7;60.8;502.0;0.000
10/17/21;4:00 PM;66.6;4.7;59.9;451.1;0.000
10/17/21;4:15 PM;66.1;3.7;62.8;401.4;0.000
10/17/21;4:30 PM;65.7;4.4;61.1;349.4;0.000
10/17/21;4:45 PM;65.0;4.2;65.8;299.8;0.000
10/17/21;5:00 PM;64.5;4.4;68.2;251.0;0.000
10/17/21;5:15 PM;63.8;5.1;69.6;202.4;0.000
10/17/21;5:30 PM;63.0;4.6;72.6;147.3;0.000
10/17/21;5:45 PM;62.0;4.3;75.4;80.3;0.000
10/17/21;6:00 PM;61.1;3.4;79.5;41.6;0.000
10/17/21;6:15 PM;60.6;3.1;82.8;14.5;0.000
10/17/21;6:30 PM;60.0;3.7;85.1;2.2;0.000
10/17/21;6:45 PM;59.8;1.9;86.5;0.2;0.000
10/17/21;7:00 PM;59.6;3.5;88.3;0.0;0.000
10/17/21;7:15 PM;59.5;3.8;89.6;0.0;0.000
10/17/21;7:30 PM;59.3;3.6;91.2;0.0;0.000
10/17/21;7:45 PM;59.3;3.0;92.4;0.1;0.000
10/17/21;8:00 PM;59.2;3.5;93.2;0.1;0.000
10/17/21;8:15 PM;59.0;3.3;93.8;0.0;0.000
10/17/21;8:30 PM;59.1;3.2;94.8;0.0;0.000
10/17/21;8:45 PM;59.0;2.9;96.0;0.0;0.000
10/17/21;9:00 PM;58.9;2.9;97.2;0.0;0.000
10/17/21;9:15 PM;58.9;2.8;97.7;0.0;0.000
10/17/21;9:30 PM;58.7;2.4;97.6;0.0;0.000
10/17/21;9:45 PM;58.8;3.0;97.8;0.1;0.000
10/17/21;10:00 PM;58.7;3.3;97.5;0.0;0.000
10/17/21;10:15 PM;58.6;3.2;97.9;0.0;0.031
10/17/21;10:30 PM;58.2;0.6;99.9;0.0;0.008
10/17/21;10:45 PM;58.1;0.1;100.0;0.0;0.000
10/17/21;11:00 PM;58.0;0.1;100.0;0.6;0.000
10/17/21;11:15 PM;57.9;0.1;100.0;0.8;0.000
10/17/21;11:30 PM;57.4;1.3;100.0;0.7;0.008
10/17/21;11:45 PM;56.2;1.1;100.0;0.2;0.008
10/18/21;12:00 AM;55.7;1.7;100.0;1.7;0.000
10/18/21;12:15 AM;55.8;1.1;100.0;1.7;0.000
10/18/21;12:30 AM;55.8;1.0;100.0;1.4;0.000
10/18/21;12:45 AM;55.8;0.8;100.0;1.5;0.000
10/18/21;1:00 AM;55.7;0.2;100.0;1.2;0.000
10/18/21;1:15 AM;55.7;0.1;100.0;1.2;0.000
10/18/21;1:30 AM;55.3;1.4;100.0;1.5;0.000
10/18/21;1:45 AM;54.4;0.8;99.7;1.9;0.000
10/18/21;2:00 AM;54.3;1.7;97.1;1.7;0.000
10/18/21;2:15 AM;54.1;2.1;93.7;1.2;0.000
10/18/21;2:30 AM;54.5;2.1;92.5;0.8;0.000
10/18/21;2:45 AM;54.4;4.0;93.9;0.1;0.000
10/18/21;3:00 AM;54.0;2.7;95.9;0.0;0.000
10/18/21;3:15 AM;53.8;1.9;96.9;0.0;0.000
10/18/21;3:30 AM;53.6;0.8;97.2;0.1;0.000
10/18/21;3:45 AM;53.4;2.3;97.0;0.5;0.000
10/18/21;4:00 AM;52.6;5.2;94.4;0.1;0.000
10/18/21;4:15 AM;52.6;4.7;93.8;0.1;0.000
10/18/21;4:30 AM;52.7;4.2;92.3;0.4;0.000
10/18/21;4:45 AM;53.0;1.8;90.6;0.4;0.000
10/18/21;5:00 AM;53.1;1.8;87.9;0.4;0.000
10/18/21;5:15 AM;53.4;3.8;81.7;0.0;0.000
10/18/21;5:30 AM;53.1;3.5;79.3;0.0;0.000
10/18/21;5:45 AM;52.6;4.1;79.6;0.0;0.000
10/18/21;6:00 AM;52.4;3.6;78.9;0.0;0.000
10/18/21;6:15 AM;52.3;2.7;77.8;0.0;0.000
10/18/21;6:30 AM;52.1;2.6;77.5;0.0;0.000
10/18/21;6:45 AM;51.7;1.8;77.4;0.0;0.000
10/18/21;7:00 AM;52.1;3.2;77.4;0.0;0.000
10/18/21;7:15 AM;52.0;3.8;77.9;0.1;0.000
10/18/21;7:30 AM;51.8;3.5;80.0;5.7;0.000
10/18/21;7:45 AM;51.1;1.4;80.8;13.4;0.000
10/18/21;8:00 AM;50.2;1.8;81.5;20.5;0.000
10/18/21;8:15 AM;49.9;1.5;83.0;38.9;0.000
10/18/21;8:30 AM;49.9;2.4;86.1;57.4;0.000
10/18/21;8:45 AM;53.1;3.7;80.8;195.9;0.000
10/18/21;9:00 AM;54.9;5.5;74.1;329.5;0.000
10/18/21;9:15 AM;55.5;6.2;72.4;386.4;0.000
10/18/21;9:30 AM;55.8;7.6;71.0;443.6;0.000
10/18/21;9:45 AM;56.4;7.3;68.4;495.2;0.000
10/18/21;10:00 AM;56.7;8.0;66.3;544.1;0.000
10/18/21;10:15 AM;58.3;6.4;61.9;588.0;0.000
10/18/21;10:30 AM;59.8;5.7;58.1;622.5;0.000
10/18/21;10:45 AM;60.0;6.5;55.6;656.7;0.000
10/18/21;11:00 AM;60.7;6.2;54.1;684.1;0.000
10/18/21;11:15 AM;61.1;7.2;51.3;708.9;0.000
10/18/21;11:30 AM;61.2;6.7;51.9;732.0;0.000
10/18/21;11:45 AM;61.4;7.5;51.3;751.7;0.000
10/18/21;12:00 PM;61.9;7.0;50.7;771.1;0.000
10/18/21;12:15 PM;63.1;6.9;47.9;791.2;0.000
10/18/21;12:30 PM;63.1;7.8;47.6;794.0;0.000
10/18/21;12:45 PM;63.8;6.2;47.2;812.5;0.000
10/18/21;1:00 PM;63.5;5.0;49.8;466.8;0.000
10/18/21;1:15 PM;64.2;3.8;50.7;690.0;0.000
10/18/21;1:30 PM;64.4;4.8;50.8;740.2;0.000
10/18/21;1:45 PM;64.3;4.7;51.3;810.3;0.000
10/18/21;2:00 PM;64.2;4.5;51.9;800.7;0.000
10/18/21;2:15 PM;63.9;4.9;52.2;739.1;0.000
10/18/21;2:30 PM;63.3;5.0;54.2;691.5;0.000
10/18/21;2:45 PM;64.1;4.0;53.7;679.6;0.000
10/18/21;3:00 PM;64.1;4.2;54.3;612.2;0.000
10/18/21;3:15 PM;63.3;4.6;56.1;601.9;0.000
10/18/21;3:30 PM;63.2;3.9;55.4;560.7;0.000
10/18/21;3:45 PM;63.0;3.7;55.7;517.6;0.000
10/18/21;4:00 PM;63.0;4.3;55.1;475.4;0.000
10/18/21;4:15 PM;62.3;6.0;57.1;425.9;0.000
10/18/21;4:30 PM;62.1;5.5;57.4;373.8;0.000
10/18/21;4:45 PM;61.1;6.4;58.6;320.6;0.000
10/18/21;5:00 PM;60.6;5.9;60.4;267.3;0.000
10/18/21;5:15 PM;60.3;4.8;63.0;214.5;0.000
10/18/21;5:30 PM;59.4;4.0;66.8;159.9;0.000
10/18/21;5:45 PM;58.7;3.5;69.8;106.2;0.000
10/18/21;6:00 PM;57.6;4.7;73.0;52.2;0.000
10/18/21;6:15 PM;56.4;2.6;75.5;9.4;0.000
10/18/21;6:30 PM;55.5;2.6;78.1;1.0;0.000
10/18/21;6:45 PM;55.0;2.5;79.7;0.0;0.000
10/18/21;7:00 PM;54.4;0.7;80.6;0.0;0.000
10/18/21;7:15 PM;53.9;0.1;83.2;0.0;0.000
10/18/21;7:30 PM;53.6;0.1;86.3;0.0;0.000
10/18/21;7:45 PM;53.4;0.1;89.1;0.0;0.000
10/18/21;8:00 PM;52.2;0.1;89.9;0.0;0.000
10/18/21;8:15 PM;50.9;1.5;90.9;0.0;0.000
10/18/21;8:30 PM;50.1;1.0;92.7;0.0;0.000
10/18/21;8:45 PM;49.8;0.1;93.7;0.0;0.000
10/18/21;9:00 PM;49.3;0.1;94.6;0.0;0.000
10/18/21;9:15 PM;49.0;0.4;95.3;0.0;0.000
10/18/21;9:30 PM;49.0;0.1;95.5;0.0;0.000
10/18/21;9:45 PM;48.9;0.1;95.2;0.0;0.000
10/18/21;10:00 PM;48.1;0.1;94.8;0.0;0.000
10/18/21;10:15 PM;47.3;0.1;95.3;0.0;0.000
10/18/21;10:30 PM;46.4;0.1;96.0;0.0;0.000
10/18/21;10:45 PM;45.7;0.1;96.7;0.0;0.000
10/18/21;11:00 PM;45.4;0.1;97.2;0.0;0.000
10/18/21;11:15 PM;45.1;0.1;96.8;0.0;0.000
10/18/21;11:30 PM;44.8;0.1;96.3;0.0;0.000
10/18/21;11:45 PM;44.7;0.1;95.6;0.0;0.000
10/19/21;12:00 AM;44.7;0.1;95.2;0.0;0.000
