Date;Time;Temperature (°F);Wind Speed (ave) (mph);Relative Humidity (% RH);Pyranometer 0-2000 W/m² (W/m²);Precipitation II (inch)
10/9/21;8:45 AM;56.1;3.8;65.9;107.0;0.000
10/9/21;9:00 AM;58.2;3.4;63.0;338.7;0.000
10/9/21;9:15 AM;59.8;4.2;59.2;387.9;0.000
10/9/21;9:30 AM;60.5;5.2;57.4;439.2;0.000
10/9/21;9:45 AM;61.7;4.1;55.1;490.2;0.000
10/9/21;10:00 AM;63.4;3.9;52.3;537.3;0.000
10/9/21;10:15 AM;64.0;5.4;51.4;581.4;0.000
10/9/21;10:30 AM;64.4;5.6;49.8;624.6;0.000
10/9/21;10:45 AM;66.3;4.1;47.3;661.8;0.000
10/9/21;11:00 AM;67.5;4.5;44.7;695.3;0.000
10/9/21;11:15 AM;68.2;3.9;42.6;724.7;0.000
10/9/21;11:30 AM;69.7;3.5;40.1;748.2;0.000
10/9/21;11:45 AM;70.6;3.8;38.7;765.0;0.000
10/9/21;12:00 PM;70.9;5.1;37.6;781.4;0.000
10/9/21;12:15 PM;72.0;4.5;36.1;789.5;0.000
10/9/21;12:30 PM;73.3;3.7;33.9;789.2;0.000
10/9/21;12:45 PM;73.4;4.8;33.2;786.4;0.000
10/9/21;1:00 PM;74.1;4.0;33.5;778.7;0.000
10/9/21;1:15 PM;74.7;4.5;31.9;769.8;0.000
10/9/21;1:30 PM;75.3;4.6;31.7;754.8;0.000
10/9/21;1:45 PM;73.9;6.5;39.7;734.1;0.000
10/9/21;2:00 PM;70.3;7.2;49.1;714.2;0.000
10/9/21;2:15 PM;69.4;6.4;50.5;691.1;0.000
10/9/21;2:30 PM;69.0;5.8;53.7;664.6;0.000
10/9/21;2:45 PM;67.7;7.6;52.8;633.4;0.000
10/9/21;3:00 PM;67.9;7.9;51.1;601.7;0.000
10/9/21;3:15 PM;68.4;6.1;48.5;571.3;0.000
10/9/21;3:30 PM;68.5;5.4;49.1;538.2;0.000
10/9/21;3:45 PM;67.8;4.5;52.2;502.7;0.000
10/9/21;4:00 PM;67.8;5.5;51.4;464.9;0.000
10/9/21;4:15 PM;66.6;5.0;53.5;427.6;0.000
10/9/21;4:30 PM;66.7;3.7;56.8;387.3;0.000
10/9/21;4:45 PM;66.3;4.3;58.7;344.2;0.000
10/9/21;5:00 PM;66.1;4.9;60.2;296.6;0.000
10/9/21;5:15 PM;66.3;3.1;62.5;244.5;0.000
10/9/21;5:30 PM;65.0;4.1;66.1;192.6;0.000
10/9/21;5:45 PM;63.7;4.4;69.5;142.3;0.000
10/9/21;6:00 PM;63.1;4.1;71.6;92.4;0.000
10/9/21;6:15 PM;61.8;3.4;74.3;19.1;0.000
10/9/21;6:30 PM;60.4;2.8;79.0;4.3;0.000
10/9/21;6:45 PM;59.2;1.8;82.9;0.0;0.000
10/9/21;7:00 PM;58.7;0.7;85.4;0.0;0.000
10/9/21;7:15 PM;57.9;0.1;88.0;0.0;0.000
10/9/21;7:30 PM;57.6;0.9;90.7;0.0;0.000
10/9/21;7:45 PM;57.2;0.1;92.1;0.0;0.000
10/9/21;8:00 PM;56.5;0.1;93.5;0.0;0.000
10/9/21;8:15 PM;56.0;0.1;94.6;0.0;0.000
10/9/21;8:30 PM;56.3;0.1;95.2;0.0;0.000
10/9/21;8:45 PM;55.5;0.1;95.4;0.0;0.000
10/9/21;9:00 PM;54.8;0.1;96.2;0.0;0.000
10/9/21;9:15 PM;54.2;0.1;97.6;0.0;0.000
10/9/21;9:30 PM;54.6;0.1;96.8;0.0;0.000
10/9/21;9:45 PM;54.4;0.1;94.2;0.0;0.000
10/9/21;10:00 PM;54.6;0.1;88.0;0.0;0.000
10/9/21;10:15 PM;59.4;0.1;62.0;0.7;0.000
10/9/21;10:30 PM;60.4;2.1;56.5;0.0;0.000
10/9/21;10:45 PM;64.1;2.5;47.7;0.0;0.000
10/9/21;11:00 PM;60.9;3.2;61.0;0.0;0.000
10/9/21;11:15 PM;59.8;2.0;63.7;0.0;0.000
10/9/21;11:30 PM;58.8;0.4;66.4;0.0;0.000
10/9/21;11:45 PM;57.7;0.6;69.4;0.0;0.000
10/10/21;12:00 AM;57.4;2.0;69.9;0.0;0.000
10/10/21;12:15 AM;56.2;0.3;70.7;0.0;0.000
10/10/21;12:30 AM;55.5;2.3;71.4;0.0;0.000
10/10/21;12:45 AM;58.8;2.4;61.1;0.3;0.000
10/10/21;1:00 AM;59.8;2.4;55.8;0.0;0.000
10/10/21;1:15 AM;58.3;3.2;58.2;0.1;0.000
10/10/21;1:30 AM;64.7;5.6;46.8;0.2;0.000
10/10/21;1:45 AM;63.7;3.7;48.3;0.0;0.000
10/10/21;2:00 AM;62.3;2.5;50.0;0.0;0.000
10/10/21;2:15 AM;63.7;3.2;47.4;0.0;0.000
10/10/21;2:30 AM;63.6;3.8;47.5;0.0;0.000
10/10/21;2:45 AM;64.6;5.0;45.4;0.0;0.000
10/10/21;3:00 AM;64.3;4.5;45.7;0.0;0.000
10/10/21;3:15 AM;63.8;4.5;46.3;0.0;0.000
10/10/21;3:30 AM;63.4;5.9;46.9;0.0;0.000
10/10/21;3:45 AM;62.7;4.2;47.7;0.0;0.000
10/10/21;4:00 AM;62.1;4.1;48.1;0.0;0.000
10/10/21;4:15 AM;62.1;5.1;47.9;0.0;0.000
10/10/21;4:30 AM;62.3;6.4;48.5;0.0;0.000
10/10/21;4:45 AM;61.6;5.2;50.0;0.0;0.000
10/10/21;5:00 AM;61.4;4.5;50.2;0.0;0.000
10/10/21;5:15 AM;61.4;5.3;50.5;0.0;0.000
10/10/21;5:30 AM;61.4;5.5;50.8;0.0;0.000
10/10/21;5:45 AM;61.5;7.6;50.8;0.0;0.000
10/10/21;6:00 AM;61.8;7.4;50.4;0.0;0.000
10/10/21;6:15 AM;62.1;8.0;50.0;0.0;0.000
10/10/21;6:30 AM;62.2;8.8;50.2;0.0;0.000
10/10/21;6:45 AM;62.1;7.7;50.6;0.0;0.000
10/10/21;7:00 AM;61.8;7.2;50.7;0.0;0.000
10/10/21;7:15 AM;62.1;7.8;49.9;1.5;0.000
10/10/21;7:30 AM;62.1;9.4;49.4;8.8;0.000
10/10/21;7:45 AM;62.0;8.3;49.4;17.0;0.000
10/10/21;8:00 AM;62.1;6.9;49.3;24.1;0.000
10/10/21;8:15 AM;62.1;5.9;49.4;85.5;0.000
10/10/21;8:30 AM;63.0;6.6;48.4;176.5;0.000
10/10/21;8:45 AM;63.9;8.6;47.1;284.8;0.000
10/10/21;9:00 AM;65.0;7.1;45.5;338.4;0.000
10/10/21;9:15 AM;66.2;6.8;44.2;390.8;0.000
10/10/21;9:30 AM;66.9;7.4;43.1;445.3;0.000
10/10/21;9:45 AM;67.6;7.5;42.3;498.6;0.000
10/10/21;10:00 AM;68.7;8.3;41.2;547.2;0.000
10/10/21;10:15 AM;69.6;10.0;39.6;593.7;0.000
10/10/21;10:30 AM;70.6;9.8;38.6;634.3;0.000
10/10/21;10:45 AM;71.9;10.2;37.4;671.4;0.000
10/10/21;11:00 AM;72.9;9.8;36.4;704.4;0.000
10/10/21;11:15 AM;73.7;10.1;35.5;731.9;0.000
10/10/21;11:30 AM;75.0;8.8;34.3;752.1;0.000
10/10/21;11:45 AM;75.7;8.5;33.6;768.4;0.000
10/10/21;12:00 PM;77.0;7.1;32.6;780.0;0.000
10/10/21;12:15 PM;78.4;6.7;31.5;785.2;0.000
10/10/21;12:30 PM;79.2;6.1;30.7;783.8;0.000
10/10/21;12:45 PM;80.7;5.3;29.2;778.2;0.000
10/10/21;1:00 PM;81.0;5.9;28.1;771.6;0.000
10/10/21;1:15 PM;81.1;5.3;26.8;762.0;0.000
10/10/21;1:30 PM;81.9;4.6;26.1;744.8;0.000
10/10/21;1:45 PM;80.7;5.9;33.7;725.2;0.000
10/10/21;2:00 PM;77.1;7.5;41.9;700.8;0.000
10/10/21;2:15 PM;76.1;6.3;42.4;681.2;0.000
10/10/21;2:30 PM;76.2;6.4;40.5;653.6;0.000
10/10/21;2:45 PM;76.5;6.1;39.2;622.1;0.000
10/10/21;3:00 PM;76.5;6.2;39.9;591.4;0.000
10/10/21;3:15 PM;76.4;4.8;40.2;560.6;0.000
10/10/21;3:30 PM;75.3;5.9;41.7;528.7;0.000
10/10/21;3:45 PM;75.6;4.0;41.5;493.4;0.000
10/10/21;4:00 PM;75.0;4.4;42.4;454.2;0.000
10/10/21;4:15 PM;73.8;4.5;44.7;414.5;0.000
10/10/21;4:30 PM;71.2;4.1;53.3;371.7;0.000
10/10/21;4:45 PM;69.3;3.9;58.5;329.4;0.000
10/10/21;5:00 PM;68.3;3.7;60.9;281.9;0.000
10/10/21;5:15 PM;66.8;4.5;65.0;232.8;0.000
10/10/21;5:30 PM;66.2;3.5;66.8;178.7;0.000
10/10/21;5:45 PM;64.4;4.4;71.3;129.0;0.000
10/10/21;6:00 PM;62.4;4.2;77.6;83.0;0.000
10/10/21;6:15 PM;61.5;3.5;80.5;19.1;0.000
10/10/21;6:30 PM;60.2;1.6;84.7;4.7;0.000
10/10/21;6:45 PM;59.2;0.1;88.7;0.0;0.000
10/10/21;7:00 PM;58.5;0.1;91.4;0.0;0.000
10/10/21;7:15 PM;58.0;0.1;93.9;0.0;0.000
10/10/21;7:30 PM;57.5;0.1;96.0;0.0;0.000
10/10/21;7:45 PM;57.2;0.1;97.5;0.0;0.000
10/10/21;8:00 PM;56.9;0.1;99.1;0.0;0.000
10/10/21;8:15 PM;56.6;0.1;100.0;0.0;0.000
10/10/21;8:30 PM;56.3;0.1;100.0;0.0;0.000
10/10/21;8:45 PM;56.1;0.1;100.0;0.0;0.000
10/10/21;9:00 PM;55.7;0.1;100.0;0.0;0.000
10/10/21;9:15 PM;55.2;0.1;100.0;0.0;0.000
10/10/21;9:30 PM;54.9;0.1;100.0;0.0;0.000
10/10/21;9:45 PM;54.4;0.1;100.0;0.0;0.000
10/10/21;10:00 PM;53.5;0.1;100.0;0.0;0.000
10/10/21;10:15 PM;53.2;0.1;100.0;0.0;0.000
10/10/21;10:30 PM;52.5;0.1;100.0;0.0;0.000
10/10/21;10:45 PM;51.9;0.1;100.0;0.0;0.000
10/10/21;11:00 PM;51.6;0.1;100.0;0.0;0.000
10/10/21;11:15 PM;51.3;0.1;100.0;0.0;0.000
10/10/21;11:30 PM;51.9;0.1;100.0;0.0;0.000
10/10/21;11:45 PM;52.0;0.1;100.0;0.0;0.000
10/11/21;12:00 AM;51.9;0.1;100.0;0.0;0.000
10/11/21;12:15 AM;51.4;0.1;100.0;0.0;0.000
10/11/21;12:30 AM;51.3;0.1;100.0;0.0;0.000
10/11/21;12:45 AM;51.4;0.1;100.0;0.0;0.000
10/11/21;1:00 AM;51.4;0.1;100.0;0.0;0.000
10/11/21;1:15 AM;51.6;0.1;100.0;0.0;0.000
10/11/21;1:30 AM;52.6;0.5;100.0;0.0;0.000
10/11/21;1:45 AM;53.8;1.0;100.0;0.0;0.000
10/11/21;2:00 AM;54.1;1.7;100.0;0.0;0.000
10/11/21;2:15 AM;53.3;0.2;100.0;0.0;0.000
10/11/21;2:30 AM;53.2;0.1;100.0;0.0;0.000
10/11/21;2:45 AM;53.8;1.6;100.0;0.4;0.000
10/11/21;3:00 AM;54.2;3.8;100.0;0.0;0.000
10/11/21;3:15 AM;54.3;2.2;100.0;0.1;0.000
10/11/21;3:30 AM;54.2;1.3;100.0;0.2;0.000
10/11/21;3:45 AM;54.0;1.2;100.0;0.0;0.000
10/11/21;4:00 AM;53.5;0.9;100.0;0.0;0.000
10/11/21;4:15 AM;53.2;0.8;100.0;0.0;0.000
10/11/21;4:30 AM;53.0;2.2;100.0;0.0;0.000
10/11/21;4:45 AM;52.8;2.9;100.0;0.0;0.000
10/11/21;5:00 AM;52.4;2.7;100.0;0.0;0.000
10/11/21;5:15 AM;51.6;1.7;100.0;0.0;0.000
10/11/21;5:30 AM;51.7;2.2;100.0;0.0;0.000
10/11/21;5:45 AM;52.7;2.4;100.0;0.1;0.000
10/11/21;6:00 AM;52.6;2.6;100.0;0.0;0.000
10/11/21;6:15 AM;52.0;0.2;100.0;0.0;0.000
10/11/21;6:30 AM;51.5;0.1;100.0;0.0;0.000
10/11/21;6:45 AM;51.0;1.4;100.0;0.0;0.000
10/11/21;7:00 AM;50.8;0.9;100.0;0.0;0.000
10/11/21;7:15 AM;49.7;0.1;100.0;1.3;0.000
10/11/21;7:30 AM;49.6;2.3;100.0;10.6;0.000
10/11/21;7:45 AM;51.7;5.2;94.0;21.2;0.000
10/11/21;8:00 AM;54.8;5.8;73.0;29.2;0.000
10/11/21;8:15 AM;56.0;6.7;67.3;80.3;0.000
10/11/21;8:30 AM;57.6;5.0;62.7;176.1;0.000
10/11/21;8:45 AM;59.7;3.9;58.6;281.8;0.000
10/11/21;9:00 AM;60.6;3.7;57.3;330.8;0.000
10/11/21;9:15 AM;61.4;5.9;54.2;384.3;0.000
10/11/21;9:30 AM;61.3;5.6;53.5;435.4;0.000
10/11/21;9:45 AM;62.2;4.9;51.8;484.0;0.000
10/11/21;10:00 AM;63.2;5.0;50.1;532.6;0.000
10/11/21;10:15 AM;64.4;4.8;48.5;577.2;0.000
10/11/21;10:30 AM;65.0;7.2;46.6;615.6;0.000
10/11/21;10:45 AM;65.9;7.7;43.7;646.8;0.000
10/11/21;11:00 AM;66.1;6.7;43.0;669.2;0.000
10/11/21;11:15 AM;66.8;6.7;38.9;699.2;0.000
10/11/21;11:30 AM;66.5;10.1;30.6;739.5;0.000
10/11/21;11:45 AM;67.0;8.3;28.5;756.2;0.000
10/11/21;12:00 PM;67.6;8.9;27.9;770.2;0.000
10/11/21;12:15 PM;68.1;8.4;28.2;783.9;0.000
10/11/21;12:30 PM;68.6;7.7;27.4;786.9;0.000
10/11/21;12:45 PM;69.6;7.1;25.6;787.4;0.000
10/11/21;1:00 PM;68.4;8.5;32.7;776.3;0.000
10/11/21;1:15 PM;66.1;8.0;46.8;792.2;0.000
10/11/21;1:30 PM;65.4;6.5;48.4;793.6;0.000
10/11/21;1:45 PM;64.6;7.9;49.6;776.4;0.000
10/11/21;2:00 PM;64.1;8.2;54.8;759.5;0.000
10/11/21;2:15 PM;63.9;6.7;57.6;744.9;0.000
10/11/21;2:30 PM;64.8;5.7;55.1;718.2;0.000
10/11/21;2:45 PM;64.5;6.4;54.6;683.1;0.000
10/11/21;3:00 PM;64.3;5.6;54.9;651.3;0.000
10/11/21;3:15 PM;63.7;5.7;57.4;615.3;0.000
10/11/21;3:30 PM;63.5;6.0;58.6;583.0;0.000
10/11/21;3:45 PM;63.4;7.0;56.4;540.5;0.000
10/11/21;4:00 PM;63.1;7.6;55.8;494.9;0.000
10/11/21;4:15 PM;62.7;8.3;55.6;446.8;0.000
10/11/21;4:30 PM;61.6;6.5;59.3;389.4;0.000
10/11/21;4:45 PM;61.1;7.1;60.7;333.5;0.000
10/11/21;5:00 PM;60.8;7.1;60.7;281.2;0.000
10/11/21;5:15 PM;60.1;7.6;61.7;229.6;0.000
10/11/21;5:30 PM;59.5;7.5;62.8;179.0;0.000
10/11/21;5:45 PM;59.0;7.0;64.1;126.4;0.000
10/11/21;6:00 PM;58.1;6.4;66.5;74.7;0.000
10/11/21;6:15 PM;57.3;5.2;68.4;23.7;0.000
10/11/21;6:30 PM;56.8;5.0;69.4;7.3;0.000
10/11/21;6:45 PM;55.8;5.8;72.8;0.0;0.000
10/11/21;7:00 PM;55.4;5.8;73.0;0.0;0.000
10/11/21;7:15 PM;54.9;5.4;73.5;0.0;0.000
10/11/21;7:30 PM;54.8;5.1;72.4;0.0;0.000
10/11/21;7:45 PM;54.5;5.1;73.7;0.0;0.000
10/11/21;8:00 PM;54.1;4.5;74.6;0.0;0.000
10/11/21;8:15 PM;53.9;4.7;74.4;0.0;0.000
10/11/21;8:30 PM;53.9;5.1;75.2;0.0;0.000
10/11/21;8:45 PM;53.7;4.7;76.2;0.0;0.000
10/11/21;9:00 PM;53.4;4.3;75.8;0.0;0.000
10/11/21;9:15 PM;53.1;2.8;75.1;0.0;0.000
10/11/21;9:30 PM;52.8;2.9;74.4;0.0;0.000
10/11/21;9:45 PM;52.6;3.0;74.4;0.0;0.000
10/11/21;10:00 PM;52.3;2.4;75.2;0.0;0.000
10/11/21;10:15 PM;52.0;1.5;75.5;0.0;0.000
10/11/21;10:30 PM;51.8;1.4;75.5;0.0;0.000
10/11/21;10:45 PM;51.5;1.9;74.0;0.0;0.000
10/11/21;11:00 PM;51.8;1.3;70.5;0.0;0.000
10/11/21;11:15 PM;51.4;1.2;69.1;0.0;0.000
10/11/21;11:30 PM;51.7;0.7;66.2;0.0;0.000
10/11/21;11:45 PM;50.7;0.1;66.7;0.0;0.000
10/12/21;12:00 AM;50.4;0.3;66.4;0.0;0.000
