Place,Date,Time,Value_Cloacal,Unit,Thermocouple_Cloacal,Value_Dorsal,Unit,Thermocouple_Dorsal,Value,Unit,Value,Unit,Lizard
755,10/12/2021,13:50:18,30.6,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
756,10/12/2021,13:50:19,30.6,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
757,10/12/2021,13:50:20,30.7,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
758,10/12/2021,13:50:21,30.7,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
759,10/12/2021,13:50:22,30.7,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
760,10/12/2021,13:50:23,30.8,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
761,10/12/2021,13:50:24,30.8,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
762,10/12/2021,13:50:25,30.8,T1 KTemp C,B,24,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
763,10/12/2021,13:50:26,30.8,T1 KTemp C,B,24,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
764,10/12/2021,13:50:27,30.9,T1 KTemp C,B,24,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
765,10/12/2021,13:50:28,30.9,T1 KTemp C,B,24,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
766,10/12/2021,13:50:29,30.9,T1 KTemp C,B,24,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
767,10/12/2021,13:50:30,30.9,T1 KTemp C,B,24,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
768,10/12/2021,13:50:31,31,T1 KTemp C,B,24,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
769,10/12/2021,13:50:32,31,T1 KTemp C,B,24,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
770,10/12/2021,13:50:33,31,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
771,10/12/2021,13:50:34,31.1,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
772,10/12/2021,13:50:35,31.1,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
773,10/12/2021,13:50:36,31.1,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
774,10/12/2021,13:50:37,31.1,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
775,10/12/2021,13:50:38,31.1,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
776,10/12/2021,13:50:39,31.2,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
777,10/12/2021,13:50:40,31.2,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
778,10/12/2021,13:50:41,31.2,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
779,10/12/2021,13:50:42,31.3,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
780,10/12/2021,13:50:43,31.3,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
781,10/12/2021,13:50:44,31.3,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
782,10/12/2021,13:50:45,31.3,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
783,10/12/2021,13:50:46,31.4,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
784,10/12/2021,13:50:47,31.4,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
785,10/12/2021,13:50:48,31.4,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
786,10/12/2021,13:50:49,31.5,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
787,10/12/2021,13:50:50,31.5,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
788,10/12/2021,13:50:51,31.5,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
789,10/12/2021,13:50:52,31.5,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
790,10/12/2021,13:50:53,31.5,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
791,10/12/2021,13:50:54,31.6,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
792,10/12/2021,13:50:55,31.6,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
793,10/12/2021,13:50:56,31.6,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
794,10/12/2021,13:50:57,31.6,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
795,10/12/2021,13:50:58,31.7,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
796,10/12/2021,13:50:59,31.7,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
797,10/12/2021,13:51:00,31.7,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
798,10/12/2021,13:51:01,31.7,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
799,10/12/2021,13:51:02,31.7,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
800,10/12/2021,13:51:03,31.7,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
801,10/12/2021,13:51:04,31.8,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
802,10/12/2021,13:51:05,31.8,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
803,10/12/2021,13:51:06,31.8,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
804,10/12/2021,13:51:07,31.8,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
805,10/12/2021,13:51:08,31.8,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
806,10/12/2021,13:51:09,31.9,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
807,10/12/2021,13:51:10,31.9,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
808,10/12/2021,13:51:11,31.9,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
809,10/12/2021,13:51:12,31.9,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
810,10/12/2021,13:51:13,31.9,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
811,10/12/2021,13:51:14,32,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
812,10/12/2021,13:51:15,32,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
813,10/12/2021,13:51:16,32,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
814,10/12/2021,13:51:17,32,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
815,10/12/2021,13:51:18,32.1,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
816,10/12/2021,13:51:19,32.1,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
817,10/12/2021,13:51:20,32.1,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
818,10/12/2021,13:51:21,32.1,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
819,10/12/2021,13:51:22,32.1,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
820,10/12/2021,13:51:23,32.2,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
821,10/12/2021,13:51:24,32.2,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
822,10/12/2021,13:51:25,32.2,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
823,10/12/2021,13:51:26,32.2,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
824,10/12/2021,13:51:27,32.3,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
825,10/12/2021,13:51:28,32.3,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
826,10/12/2021,13:51:29,32.3,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
827,10/12/2021,13:51:30,32.3,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
828,10/12/2021,13:51:31,32.3,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
829,10/12/2021,13:51:32,32.4,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
830,10/12/2021,13:51:33,32.4,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
831,10/12/2021,13:51:34,32.4,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
832,10/12/2021,13:51:35,32.4,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
833,10/12/2021,13:51:36,32.5,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
834,10/12/2021,13:51:37,32.5,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
835,10/12/2021,13:51:38,32.5,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
836,10/12/2021,13:51:39,32.5,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
837,10/12/2021,13:51:40,32.5,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
838,10/12/2021,13:51:41,32.5,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
839,10/12/2021,13:51:42,32.6,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
840,10/12/2021,13:51:43,32.6,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
841,10/12/2021,13:51:44,32.6,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
842,10/12/2021,13:51:45,32.6,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
843,10/12/2021,13:51:46,32.7,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
844,10/12/2021,13:51:47,32.7,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
845,10/12/2021,13:51:48,32.7,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
846,10/12/2021,13:51:49,32.7,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
847,10/12/2021,13:51:50,32.8,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
848,10/12/2021,13:51:51,32.8,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
849,10/12/2021,13:51:52,32.8,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
850,10/12/2021,13:51:53,32.8,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
851,10/12/2021,13:51:54,32.8,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
852,10/12/2021,13:51:55,32.9,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
853,10/12/2021,13:51:56,32.9,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
854,10/12/2021,13:51:57,32.9,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
855,10/12/2021,13:51:58,32.9,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
856,10/12/2021,13:51:59,33,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
857,10/12/2021,13:52:00,33,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
858,10/12/2021,13:52:01,33,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
859,10/12/2021,13:52:02,33,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
860,10/12/2021,13:52:03,33,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
861,10/12/2021,13:52:04,33.1,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
862,10/12/2021,13:52:05,33.1,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
863,10/12/2021,13:52:06,33.1,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
864,10/12/2021,13:52:07,33.1,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
865,10/12/2021,13:52:08,33.1,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
866,10/12/2021,13:52:09,33.1,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
867,10/12/2021,13:52:10,33.2,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
868,10/12/2021,13:52:11,33.2,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
869,10/12/2021,13:52:12,33.2,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
870,10/12/2021,13:52:13,33.2,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
871,10/12/2021,13:52:14,33.2,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
872,10/12/2021,13:52:15,33.2,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
873,10/12/2021,13:52:16,33.3,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
874,10/12/2021,13:52:17,33.3,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
875,10/12/2021,13:52:18,33.3,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
876,10/12/2021,13:52:19,33.4,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
877,10/12/2021,13:52:20,33.4,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
878,10/12/2021,13:52:21,33.4,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
879,10/12/2021,13:52:22,33.4,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
880,10/12/2021,13:52:23,33.4,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
881,10/12/2021,13:52:24,33.4,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
882,10/12/2021,13:52:25,33.4,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
883,10/12/2021,13:52:26,33.4,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
884,10/12/2021,13:52:27,33.5,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
885,10/12/2021,13:52:28,33.5,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
886,10/12/2021,13:52:29,33.5,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
887,10/12/2021,13:52:30,33.5,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
888,10/12/2021,13:52:31,33.5,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
889,10/12/2021,13:52:32,33.6,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
890,10/12/2021,13:52:33,33.6,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
891,10/12/2021,13:52:34,33.6,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
892,10/12/2021,13:52:35,33.6,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
893,10/12/2021,13:52:36,33.6,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
894,10/12/2021,13:52:37,33.7,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
895,10/12/2021,13:52:38,33.7,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
896,10/12/2021,13:52:39,33.7,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
897,10/12/2021,13:52:40,33.7,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
898,10/12/2021,13:52:41,33.8,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
899,10/12/2021,13:52:42,33.8,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
900,10/12/2021,13:52:43,33.8,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
901,10/12/2021,13:52:44,33.8,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
902,10/12/2021,13:52:45,33.8,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
903,10/12/2021,13:52:46,33.9,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
904,10/12/2021,13:52:47,33.9,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
905,10/12/2021,13:52:48,33.9,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
906,10/12/2021,13:52:49,33.9,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
907,10/12/2021,13:52:50,34,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
908,10/12/2021,13:52:51,34,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
909,10/12/2021,13:52:52,34,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
910,10/12/2021,13:52:53,34,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
911,10/12/2021,13:52:54,34,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
912,10/12/2021,13:52:55,34,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
913,10/12/2021,13:52:56,34,T1 KTemp C,B,24.5,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
914,10/12/2021,13:52:57,34,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
915,10/12/2021,13:52:58,34,T1 KTemp C,B,24.4,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
916,10/12/2021,13:52:59,34,T1 KTemp C,B,24.3,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
917,10/12/2021,13:53:00,33.9,T1 KTemp C,B,24.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
918,10/12/2021,13:53:01,33.9,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
919,10/12/2021,13:53:02,33.9,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
920,10/12/2021,13:53:03,33.9,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
921,10/12/2021,13:53:04,34,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
922,10/12/2021,13:53:05,34.1,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
923,10/12/2021,13:53:06,34.1,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
924,10/12/2021,13:53:07,34.1,T1 KTemp C,B,24.1,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
925,10/12/2021,13:53:08,34.1,T1 KTemp C,B,24.9,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
926,10/12/2021,13:53:09,34.2,T1 KTemp C,B,24.9,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
927,10/12/2021,13:53:10,34.2,T1 KTemp C,B,24.9,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
928,10/12/2021,13:53:11,34.2,T1 KTemp C,B,24.9,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
929,10/12/2021,13:53:12,34.2,T1 KTemp C,B,24.9,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
930,10/12/2021,13:53:13,34.3,T1 KTemp C,B,24.8,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
931,10/12/2021,13:53:14,34.3,T1 KTemp C,B,24.8,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
932,10/12/2021,13:53:15,34.3,T1 KTemp C,B,24.8,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
933,10/12/2021,13:53:16,34.3,T1 KTemp C,B,24.8,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
934,10/12/2021,13:53:17,34.3,T1 KTemp C,B,24.7,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
935,10/12/2021,13:53:18,34.3,T1 KTemp C,B,24.7,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
936,10/12/2021,13:53:19,34.3,T1 KTemp C,B,24.7,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
937,10/12/2021,13:53:20,34.3,T1 KTemp C,B,24.7,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
938,10/12/2021,13:53:21,34.3,T1 KTemp C,B,24.7,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
939,10/12/2021,13:53:22,34.3,T1 KTemp C,B,24.7,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
940,10/12/2021,13:53:23,34.2,T1 KTemp C,B,24.7,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
941,10/12/2021,13:53:24,34.2,T1 KTemp C,B,24.8,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
942,10/12/2021,13:53:25,34.3,T1 KTemp C,B,25.8,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
943,10/12/2021,13:53:26,34.3,T1 KTemp C,B,25.2,T2 KTemp C,G,9999,T3 KTemp C,9999,T4 KTemp C,417
944,10/12/2021,14:01:37,34.8,T1 KTemp C,A,34.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,421
945,10/12/2021,14:01:38,34.8,T1 KTemp C,A,34.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,421
946,10/12/2021,14:01:39,34.7,T1 KTemp C,A,34.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,421
947,10/12/2021,14:01:40,34.7,T1 KTemp C,A,34.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,421
948,10/12/2021,14:01:41,34.7,T1 KTemp C,A,34.9,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,421
949,10/12/2021,14:01:42,34.7,T1 KTemp C,A,35,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,421
950,10/12/2021,14:01:43,34.6,T1 KTemp C,A,35,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,421
951,10/12/2021,14:01:44,34.6,T1 KTemp C,A,35,T2 KTemp C,E,9999,T3 KTemp C,9999,T4 KTemp C,421
