Place,Date,Time,Value_Cloacal,Unit,Thermocouple_Cloacal,Value_Dorsal,Unit,Thermocouple_Dorsal,Value,Unit,Value,Unit,Lizard
2873,10/19/2021,14:57:20,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2874,10/19/2021,14:57:21,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2875,10/19/2021,14:57:22,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2876,10/19/2021,14:57:23,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2877,10/19/2021,14:57:24,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2878,10/19/2021,14:57:25,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2879,10/19/2021,14:57:26,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2880,10/19/2021,14:57:27,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2881,10/19/2021,14:57:28,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2882,10/19/2021,14:57:29,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2883,10/19/2021,14:57:30,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2884,10/19/2021,14:57:31,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2885,10/19/2021,14:57:32,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2886,10/19/2021,14:57:33,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2887,10/19/2021,14:57:34,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2888,10/19/2021,14:57:35,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2889,10/19/2021,14:57:36,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2890,10/19/2021,14:57:37,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2891,10/19/2021,14:57:38,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2892,10/19/2021,14:57:39,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2893,10/19/2021,14:57:40,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2894,10/19/2021,14:57:41,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2895,10/19/2021,14:57:42,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2896,10/19/2021,14:57:43,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2897,10/19/2021,14:57:44,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2898,10/19/2021,14:57:45,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2899,10/19/2021,14:57:46,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2900,10/19/2021,14:57:47,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2901,10/19/2021,14:57:48,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2902,10/19/2021,14:57:49,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2903,10/19/2021,14:57:50,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2904,10/19/2021,14:57:51,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2905,10/19/2021,14:57:52,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2906,10/19/2021,14:57:53,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2907,10/19/2021,14:57:54,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2908,10/19/2021,14:57:55,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2909,10/19/2021,14:57:56,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2910,10/19/2021,14:57:57,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2911,10/19/2021,14:57:58,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2912,10/19/2021,14:57:59,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2913,10/19/2021,14:58:00,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2914,10/19/2021,14:58:01,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2915,10/19/2021,14:58:02,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2916,10/19/2021,14:58:03,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2917,10/19/2021,14:58:04,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2918,10/19/2021,14:58:05,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2919,10/19/2021,14:58:06,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2920,10/19/2021,14:58:07,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2921,10/19/2021,14:58:08,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2922,10/19/2021,14:58:09,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2923,10/19/2021,14:58:10,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2924,10/19/2021,14:58:11,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2925,10/19/2021,14:58:12,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2926,10/19/2021,14:58:13,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2927,10/19/2021,14:58:14,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2928,10/19/2021,14:58:15,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2929,10/19/2021,14:58:16,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2930,10/19/2021,14:58:17,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2931,10/19/2021,14:58:18,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2932,10/19/2021,14:58:19,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2933,10/19/2021,14:58:20,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2934,10/19/2021,14:58:21,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2935,10/19/2021,14:58:22,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2936,10/19/2021,14:58:23,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2937,10/19/2021,14:58:24,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2938,10/19/2021,14:58:25,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2939,10/19/2021,14:58:26,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2940,10/19/2021,14:58:27,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2941,10/19/2021,14:58:28,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2942,10/19/2021,14:58:29,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2943,10/19/2021,14:58:30,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2944,10/19/2021,14:58:31,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2945,10/19/2021,14:58:32,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2946,10/19/2021,14:58:33,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2947,10/19/2021,14:58:34,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2948,10/19/2021,14:58:35,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2949,10/19/2021,14:58:36,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2950,10/19/2021,14:58:37,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2951,10/19/2021,14:58:38,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2952,10/19/2021,14:58:39,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2953,10/19/2021,14:58:40,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2954,10/19/2021,14:58:41,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2955,10/19/2021,14:58:42,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2956,10/19/2021,14:58:43,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2957,10/19/2021,14:58:44,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2958,10/19/2021,14:58:45,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2959,10/19/2021,14:58:46,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2960,10/19/2021,14:58:47,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2961,10/19/2021,14:58:48,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2962,10/19/2021,14:58:49,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2963,10/19/2021,14:58:50,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2964,10/19/2021,14:58:51,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2965,10/19/2021,14:58:52,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2966,10/19/2021,14:58:53,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2967,10/19/2021,14:58:54,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2968,10/19/2021,14:58:55,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2969,10/19/2021,14:58:56,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2970,10/19/2021,14:58:57,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2971,10/19/2021,14:58:58,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2972,10/19/2021,14:58:59,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2973,10/19/2021,14:59:00,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2974,10/19/2021,14:59:01,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2975,10/19/2021,14:59:02,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2976,10/19/2021,14:59:03,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2977,10/19/2021,14:59:04,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2978,10/19/2021,14:59:05,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2979,10/19/2021,14:59:06,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2980,10/19/2021,14:59:07,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2981,10/19/2021,14:59:08,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2982,10/19/2021,14:59:09,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2983,10/19/2021,14:59:10,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2984,10/19/2021,14:59:11,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2985,10/19/2021,14:59:12,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2986,10/19/2021,14:59:13,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2987,10/19/2021,14:59:14,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2988,10/19/2021,14:59:15,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2989,10/19/2021,14:59:16,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2990,10/19/2021,14:59:17,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2991,10/19/2021,14:59:18,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2992,10/19/2021,14:59:19,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2993,10/19/2021,14:59:20,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2994,10/19/2021,14:59:21,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2995,10/19/2021,14:59:22,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2996,10/19/2021,14:59:23,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2997,10/19/2021,14:59:24,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2998,10/19/2021,14:59:25,26.4,T1 KTemp C,H,26.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
2999,10/19/2021,14:59:26,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3000,10/19/2021,14:59:27,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3001,10/19/2021,14:59:28,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3002,10/19/2021,14:59:29,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3003,10/19/2021,14:59:30,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3004,10/19/2021,14:59:31,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3005,10/19/2021,14:59:32,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3006,10/19/2021,14:59:33,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3007,10/19/2021,14:59:34,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3008,10/19/2021,14:59:35,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3009,10/19/2021,14:59:36,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3010,10/19/2021,14:59:37,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3011,10/19/2021,14:59:38,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3012,10/19/2021,14:59:39,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3013,10/19/2021,14:59:40,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3014,10/19/2021,14:59:41,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3015,10/19/2021,14:59:42,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3016,10/19/2021,14:59:43,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3017,10/19/2021,14:59:44,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3018,10/19/2021,14:59:45,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3019,10/19/2021,14:59:46,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3020,10/19/2021,14:59:47,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3021,10/19/2021,14:59:48,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3022,10/19/2021,14:59:49,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3023,10/19/2021,14:59:50,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3024,10/19/2021,14:59:51,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3025,10/19/2021,14:59:52,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3026,10/19/2021,14:59:53,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3027,10/19/2021,14:59:54,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3028,10/19/2021,14:59:55,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3029,10/19/2021,14:59:56,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3030,10/19/2021,14:59:57,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3031,10/19/2021,14:59:58,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3032,10/19/2021,14:59:59,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3033,10/19/2021,15:00:00,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3034,10/19/2021,15:00:01,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3035,10/19/2021,15:00:02,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3036,10/19/2021,15:00:03,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3037,10/19/2021,15:00:04,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3038,10/19/2021,15:00:05,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3039,10/19/2021,15:00:06,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3040,10/19/2021,15:00:07,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3041,10/19/2021,15:00:08,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3042,10/19/2021,15:00:09,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3043,10/19/2021,15:00:10,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3044,10/19/2021,15:00:11,26.4,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3045,10/19/2021,15:00:12,26.4,T1 KTemp C,H,26.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3046,10/19/2021,15:00:13,26.5,T1 KTemp C,H,26.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3047,10/19/2021,15:00:14,26.5,T1 KTemp C,H,26.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3048,10/19/2021,15:00:15,26.5,T1 KTemp C,H,26.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3049,10/19/2021,15:00:16,26.5,T1 KTemp C,H,26.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3050,10/19/2021,15:00:17,26.5,T1 KTemp C,H,26.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3051,10/19/2021,15:00:18,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3052,10/19/2021,15:00:19,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3053,10/19/2021,15:00:20,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3054,10/19/2021,15:00:21,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3055,10/19/2021,15:00:22,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3056,10/19/2021,15:00:23,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3057,10/19/2021,15:00:24,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3058,10/19/2021,15:00:25,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3059,10/19/2021,15:00:26,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3060,10/19/2021,15:00:27,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3061,10/19/2021,15:00:28,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3062,10/19/2021,15:00:29,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3063,10/19/2021,15:00:30,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3064,10/19/2021,15:00:31,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
3065,10/19/2021,15:00:32,26.5,T1 KTemp C,H,26.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,434
