Place,Date,Time,Value_Cloacal,Unit,Thermocouple_Cloacal,Value_Dorsal,Unit,Thermocouple_Dorsal,Value,Unit,Value,Unit,Lizard
2306,10/5/2021,15:01:39,20.4,T1 KTemp C,H,23.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2307,10/5/2021,15:01:40,20.4,T1 KTemp C,H,23.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2308,10/5/2021,15:01:41,20.4,T1 KTemp C,H,23.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2309,10/5/2021,15:01:42,20.3,T1 KTemp C,H,23.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2310,10/5/2021,15:01:43,20.3,T1 KTemp C,H,23.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2311,10/5/2021,15:01:44,20.3,T1 KTemp C,H,23.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2312,10/5/2021,15:01:45,20.3,T1 KTemp C,H,23.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2313,10/5/2021,15:01:46,20.2,T1 KTemp C,H,23.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2314,10/5/2021,15:01:47,20.2,T1 KTemp C,H,23.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2315,10/5/2021,15:01:48,20.2,T1 KTemp C,H,23.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2316,10/5/2021,15:01:49,20.1,T1 KTemp C,H,23.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2317,10/5/2021,15:01:50,20.1,T1 KTemp C,H,23.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2318,10/5/2021,15:01:51,20.1,T1 KTemp C,H,23.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2319,10/5/2021,15:01:52,20.1,T1 KTemp C,H,23.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2320,10/5/2021,15:01:53,20.1,T1 KTemp C,H,23.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2321,10/5/2021,15:01:54,20,T1 KTemp C,H,23.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2322,10/5/2021,15:01:55,20,T1 KTemp C,H,23.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2323,10/5/2021,15:01:56,20,T1 KTemp C,H,23.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2324,10/5/2021,15:01:57,19.9,T1 KTemp C,H,23.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2325,10/5/2021,15:01:58,19.9,T1 KTemp C,H,23.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2326,10/5/2021,15:01:59,19.9,T1 KTemp C,H,23.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2327,10/5/2021,15:02:00,19.9,T1 KTemp C,H,23.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2328,10/5/2021,15:02:01,19.8,T1 KTemp C,H,23,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2329,10/5/2021,15:02:02,19.8,T1 KTemp C,H,23,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2330,10/5/2021,15:02:03,19.8,T1 KTemp C,H,23,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2331,10/5/2021,15:02:04,19.8,T1 KTemp C,H,22.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2332,10/5/2021,15:02:05,19.8,T1 KTemp C,H,22.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2333,10/5/2021,15:02:06,19.7,T1 KTemp C,H,22.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2334,10/5/2021,15:02:07,19.7,T1 KTemp C,H,22.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2335,10/5/2021,15:02:08,19.7,T1 KTemp C,H,22.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2336,10/5/2021,15:02:09,19.6,T1 KTemp C,H,22.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2337,10/5/2021,15:02:10,19.6,T1 KTemp C,H,22.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2338,10/5/2021,15:02:11,19.6,T1 KTemp C,H,22.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2339,10/5/2021,15:02:12,19.6,T1 KTemp C,H,22.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2340,10/5/2021,15:02:13,19.6,T1 KTemp C,H,22.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2341,10/5/2021,15:02:14,19.5,T1 KTemp C,H,22.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2342,10/5/2021,15:02:15,19.5,T1 KTemp C,H,22.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2343,10/5/2021,15:02:16,19.5,T1 KTemp C,H,22.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2344,10/5/2021,15:02:17,19.5,T1 KTemp C,H,22.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2345,10/5/2021,15:02:18,19.5,T1 KTemp C,H,22.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2346,10/5/2021,15:02:19,19.4,T1 KTemp C,H,22.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2347,10/5/2021,15:02:20,19.4,T1 KTemp C,H,22.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2348,10/5/2021,15:02:21,19.4,T1 KTemp C,H,22.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2349,10/5/2021,15:02:22,19.4,T1 KTemp C,H,22.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2350,10/5/2021,15:02:23,19.3,T1 KTemp C,H,22.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2351,10/5/2021,15:02:24,19.3,T1 KTemp C,H,22.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2352,10/5/2021,15:02:25,19.3,T1 KTemp C,H,22.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2353,10/5/2021,15:02:26,19.3,T1 KTemp C,H,22.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2354,10/5/2021,15:02:27,19.2,T1 KTemp C,H,22.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2355,10/5/2021,15:02:28,19.2,T1 KTemp C,H,22.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2356,10/5/2021,15:02:29,19.2,T1 KTemp C,H,22.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2357,10/5/2021,15:02:30,19.2,T1 KTemp C,H,22.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2358,10/5/2021,15:02:31,19.1,T1 KTemp C,H,22.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2359,10/5/2021,15:02:32,19.1,T1 KTemp C,H,22.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2360,10/5/2021,15:02:33,19.1,T1 KTemp C,H,22.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2361,10/5/2021,15:02:34,19.1,T1 KTemp C,H,22.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2362,10/5/2021,15:02:35,19.1,T1 KTemp C,H,22.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2363,10/5/2021,15:02:36,19,T1 KTemp C,H,22.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2364,10/5/2021,15:02:37,19,T1 KTemp C,H,22.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2365,10/5/2021,15:02:38,19,T1 KTemp C,H,22.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2366,10/5/2021,15:02:39,18.9,T1 KTemp C,H,22.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2367,10/5/2021,15:02:40,18.9,T1 KTemp C,H,22.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2368,10/5/2021,15:02:41,18.9,T1 KTemp C,H,22.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2369,10/5/2021,15:02:42,18.9,T1 KTemp C,H,22.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2370,10/5/2021,15:02:43,18.9,T1 KTemp C,H,22,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2371,10/5/2021,15:02:44,18.8,T1 KTemp C,H,22,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2372,10/5/2021,15:02:45,18.8,T1 KTemp C,H,22,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2373,10/5/2021,15:02:46,18.7,T1 KTemp C,H,22,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2374,10/5/2021,15:02:47,18.7,T1 KTemp C,H,22,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2375,10/5/2021,15:02:48,18.7,T1 KTemp C,H,21.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2376,10/5/2021,15:02:49,18.6,T1 KTemp C,H,21.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2377,10/5/2021,15:02:50,18.6,T1 KTemp C,H,21.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2378,10/5/2021,15:02:51,18.6,T1 KTemp C,H,21.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2379,10/5/2021,15:02:52,18.7,T1 KTemp C,H,21.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2380,10/5/2021,15:02:53,18.6,T1 KTemp C,H,21.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2381,10/5/2021,15:02:54,18.6,T1 KTemp C,H,21.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2382,10/5/2021,15:02:55,18.6,T1 KTemp C,H,21.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2383,10/5/2021,15:02:56,18.5,T1 KTemp C,H,21.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2384,10/5/2021,15:02:57,18.5,T1 KTemp C,H,21.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2385,10/5/2021,15:02:58,18.5,T1 KTemp C,H,21.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2386,10/5/2021,15:02:59,18.5,T1 KTemp C,H,21.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2387,10/5/2021,15:03:00,18.4,T1 KTemp C,H,21.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2388,10/5/2021,15:03:01,18.4,T1 KTemp C,H,21.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2389,10/5/2021,15:03:02,18.4,T1 KTemp C,H,21.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2390,10/5/2021,15:03:03,18.4,T1 KTemp C,H,21.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2391,10/5/2021,15:03:04,18.4,T1 KTemp C,H,21.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2392,10/5/2021,15:03:05,18.4,T1 KTemp C,H,21.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2393,10/5/2021,15:03:06,18.3,T1 KTemp C,H,21.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2394,10/5/2021,15:03:07,18.3,T1 KTemp C,H,21.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2395,10/5/2021,15:03:08,18.3,T1 KTemp C,H,21.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2396,10/5/2021,15:03:09,18.2,T1 KTemp C,H,21.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2397,10/5/2021,15:03:10,18.2,T1 KTemp C,H,21.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2398,10/5/2021,15:03:11,18.2,T1 KTemp C,H,21.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2399,10/5/2021,15:03:12,18.1,T1 KTemp C,H,21.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2400,10/5/2021,15:03:13,18.1,T1 KTemp C,H,21.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2401,10/5/2021,15:03:14,18.1,T1 KTemp C,H,21.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2402,10/5/2021,15:03:15,18.1,T1 KTemp C,H,21.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2403,10/5/2021,15:03:16,18,T1 KTemp C,H,21.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2404,10/5/2021,15:03:17,18,T1 KTemp C,H,21.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2405,10/5/2021,15:03:18,18,T1 KTemp C,H,21.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2406,10/5/2021,15:03:19,18,T1 KTemp C,H,21.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2407,10/5/2021,15:03:20,17.9,T1 KTemp C,H,21.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2408,10/5/2021,15:03:21,17.9,T1 KTemp C,H,21.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2409,10/5/2021,15:03:22,17.9,T1 KTemp C,H,21.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2410,10/5/2021,15:03:23,17.9,T1 KTemp C,H,21.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2411,10/5/2021,15:03:24,17.9,T1 KTemp C,H,21.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2412,10/5/2021,15:03:25,17.8,T1 KTemp C,H,21.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2413,10/5/2021,15:03:26,17.8,T1 KTemp C,H,21.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2414,10/5/2021,15:03:27,17.8,T1 KTemp C,H,21.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2415,10/5/2021,15:03:28,17.8,T1 KTemp C,H,21.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2416,10/5/2021,15:03:29,17.8,T1 KTemp C,H,21,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2417,10/5/2021,15:03:30,17.8,T1 KTemp C,H,21,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2418,10/5/2021,15:03:31,17.7,T1 KTemp C,H,21,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2419,10/5/2021,15:03:32,17.7,T1 KTemp C,H,21,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2420,10/5/2021,15:03:33,17.7,T1 KTemp C,H,20.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2421,10/5/2021,15:03:34,17.7,T1 KTemp C,H,20.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2422,10/5/2021,15:03:35,17.7,T1 KTemp C,H,20.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2423,10/5/2021,15:03:36,17.6,T1 KTemp C,H,20.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2424,10/5/2021,15:03:37,17.6,T1 KTemp C,H,20.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2425,10/5/2021,15:03:38,17.6,T1 KTemp C,H,20.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2426,10/5/2021,15:03:39,17.6,T1 KTemp C,H,20.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2427,10/5/2021,15:03:40,17.6,T1 KTemp C,H,20.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2428,10/5/2021,15:03:41,17.5,T1 KTemp C,H,20.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2429,10/5/2021,15:03:42,17.5,T1 KTemp C,H,20.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2430,10/5/2021,15:03:43,17.5,T1 KTemp C,H,20.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2431,10/5/2021,15:03:44,17.5,T1 KTemp C,H,20.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2432,10/5/2021,15:03:45,17.5,T1 KTemp C,H,20.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2433,10/5/2021,15:03:46,17.4,T1 KTemp C,H,20.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2434,10/5/2021,15:03:47,17.4,T1 KTemp C,H,20.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2435,10/5/2021,15:03:48,17.4,T1 KTemp C,H,20.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2436,10/5/2021,15:03:49,17.4,T1 KTemp C,H,20.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2437,10/5/2021,15:03:50,17.4,T1 KTemp C,H,20.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2438,10/5/2021,15:03:51,17.4,T1 KTemp C,H,20.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2439,10/5/2021,15:03:52,17.3,T1 KTemp C,H,20.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2440,10/5/2021,15:03:53,17.3,T1 KTemp C,H,20.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2441,10/5/2021,15:03:54,17.3,T1 KTemp C,H,20.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2442,10/5/2021,15:03:55,17.3,T1 KTemp C,H,20.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2443,10/5/2021,15:03:56,17.2,T1 KTemp C,H,20.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2444,10/5/2021,15:03:57,17.2,T1 KTemp C,H,20.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2445,10/5/2021,15:03:58,17.2,T1 KTemp C,H,20.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2446,10/5/2021,15:03:59,17.2,T1 KTemp C,H,20.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2447,10/5/2021,15:04:00,17.2,T1 KTemp C,H,20.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2448,10/5/2021,15:04:01,17.1,T1 KTemp C,H,20.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2449,10/5/2021,15:04:02,17.1,T1 KTemp C,H,20.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2450,10/5/2021,15:04:03,17.1,T1 KTemp C,H,20.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2451,10/5/2021,15:04:04,17.1,T1 KTemp C,H,20.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2452,10/5/2021,15:04:05,17.1,T1 KTemp C,H,20.4,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2453,10/5/2021,15:04:06,17,T1 KTemp C,H,20.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2454,10/5/2021,15:04:07,17,T1 KTemp C,H,20.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2455,10/5/2021,15:04:08,17,T1 KTemp C,H,20.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2456,10/5/2021,15:04:09,17,T1 KTemp C,H,20.3,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2457,10/5/2021,15:04:10,16.9,T1 KTemp C,H,20.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2458,10/5/2021,15:04:11,16.9,T1 KTemp C,H,20.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2459,10/5/2021,15:04:12,16.9,T1 KTemp C,H,20.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2460,10/5/2021,15:04:13,16.9,T1 KTemp C,H,20.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2461,10/5/2021,15:04:14,16.9,T1 KTemp C,H,20.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2462,10/5/2021,15:04:15,16.9,T1 KTemp C,H,20.2,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2463,10/5/2021,15:04:16,16.9,T1 KTemp C,H,20.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2464,10/5/2021,15:04:17,16.9,T1 KTemp C,H,20.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2465,10/5/2021,15:04:18,16.9,T1 KTemp C,H,20.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2466,10/5/2021,15:04:19,16.8,T1 KTemp C,H,20.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2467,10/5/2021,15:04:20,16.8,T1 KTemp C,H,20.1,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2468,10/5/2021,15:04:21,16.8,T1 KTemp C,H,20,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2469,10/5/2021,15:04:22,16.8,T1 KTemp C,H,20,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2470,10/5/2021,15:04:23,16.8,T1 KTemp C,H,20,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2471,10/5/2021,15:04:24,16.7,T1 KTemp C,H,20,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2472,10/5/2021,15:04:25,16.7,T1 KTemp C,H,19.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2473,10/5/2021,15:04:26,16.7,T1 KTemp C,H,19.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2474,10/5/2021,15:04:27,16.7,T1 KTemp C,H,19.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2475,10/5/2021,15:04:28,16.7,T1 KTemp C,H,19.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2476,10/5/2021,15:04:29,16.7,T1 KTemp C,H,19.9,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2477,10/5/2021,15:04:30,16.6,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2478,10/5/2021,15:04:31,16.6,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2479,10/5/2021,15:04:32,16.6,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2480,10/5/2021,15:04:33,16.6,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2481,10/5/2021,15:04:34,16.5,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2482,10/5/2021,15:04:35,16.5,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2483,10/5/2021,15:04:36,16.5,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2484,10/5/2021,15:04:37,16.5,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2485,10/5/2021,15:04:38,16.5,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2486,10/5/2021,15:04:39,16.5,T1 KTemp C,H,19.8,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2487,10/5/2021,15:04:40,16.4,T1 KTemp C,H,19.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2488,10/5/2021,15:04:41,16.4,T1 KTemp C,H,19.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2489,10/5/2021,15:04:42,16.4,T1 KTemp C,H,19.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2490,10/5/2021,15:04:43,16.4,T1 KTemp C,H,19.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2491,10/5/2021,15:04:44,16.4,T1 KTemp C,H,19.7,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2492,10/5/2021,15:04:45,16.3,T1 KTemp C,H,19.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2493,10/5/2021,15:04:46,16.3,T1 KTemp C,H,19.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2494,10/5/2021,15:04:47,16.3,T1 KTemp C,H,19.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2495,10/5/2021,15:04:48,16.3,T1 KTemp C,H,19.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2496,10/5/2021,15:04:49,16.3,T1 KTemp C,H,19.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2497,10/5/2021,15:04:50,16.3,T1 KTemp C,H,19.6,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2498,10/5/2021,15:04:51,16.3,T1 KTemp C,H,19.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
2499,10/5/2021,15:04:52,16.2,T1 KTemp C,H,19.5,T2 KTemp C,C,9999,T3 KTemp C,9999,T4 KTemp C,406
